,sectors,sector_budgets,sector_num_projects,name_project,type_project,budget_project,startday_project,enddate_project,area_project,region_project,status_project,project_area,unit
629, Tourist,672120928423,286,مدينة البن                  ,Tourist,,,,,JAZAN,Suggested projects,,square meter
630, Tourist,672120928423,286,منتزة قرضة السياحي                  ,Tourist,4478157.0,,,20000 متر مربع,FEIFAA,Under the construction,20000.0,square meter
631, Tourist,672120928423,286,مركز الأمير سلطان بن عبدالعزيز الحضاري بجازان                  ,Tourist,79929000.0,09-06-2010,,50.000 متر مربع,JAZAN,Complete,50000.0,square meter
632, Tourist,672120928423,286,القصر مول                  ,"Commercial, Tourist",1000000000.0,,13-06-2012,"85,000 م2",RIYADH,Complete,85000.0,square meter
633, Tourist,672120928423,286,درة جازان                  ,Tourist,300000000.0,03-10-2012,,,JAZAN,Under the construction,,square meter
634, Tourist,672120928423,286,منتزة جعرانة                  ,"Infrastructure, Tourist",72958000.0,,,مليون متر مربع,MECCA,Complete,1000000.0,square meter
635, Tourist,672120928423,286,ذاخر مكة  المرحلة 1 – Thakher Makkah Phase 1                  ,"Hotel, Infrastructure, Commercial, Tourist, Residential",12000000000.0,05-12-2013,,320.000 مترمربع,MECCA,Under the construction,320000.0,square meter
636, Tourist,672120928423,286,الباحة مول – Baha Mall                  ,"Commercial, Tourist",,,,,ALBAHA,Announced,,square meter
637, Tourist,672120928423,286,مشروع تحسين المنطقة المركزية لمدينة الباحة                  ,"Infrastructure, Commercial, Tourist, Governmental",,,,,ALBAHA,Under the construction,,square meter
638, Tourist,672120928423,286,اعادة تأهيل بلدة العلا التراثية                  ,"Infrastructure, Tourist",,23-04-2009,,,ALULA,Under the construction,,square meter
639, Tourist,672120928423,286,الاستاد الرياضي-الجامعة الأسلامية                  ,"Tourist, Educational",65000000.0,16-05-2013,,,MEDINA,Under the construction,,square meter
640, Tourist,672120928423,286,ميجا سيتي                  ,"Hotel, Infrastructure, Commercial, Tourist, Residential",,,,5850000,BAHRAH,Suggested projects,,square meter
641, Tourist,672120928423,286,فورتوري – FORTORE                  ,"Commercial, Tourist",,01-06-2015,01-06-2017,,RIYADH,Late,,square meter
642, Tourist,672120928423,286,مشروع الواجهة البحرية بمدينة ينبع الصناعية                  ,"Hotel, Infrastructure, Commercial, Tourist, Sports, Residential",11100000000.0,19-05-2010,,11 كيلو,YANBAA,Under the construction,11000000.0,square meter
643, Tourist,672120928423,286,جوهرة مكة                  ,"Commercial, Tourist",,,,600000 م2,MECCA,Announced,600000.0,square meter
644, Tourist,672120928423,286,الأستاد الرياضي بجامعة طيبة –  Taibah Outdoor Sports                  ,"Tourist, Educational, Sports",37401691.0,01-05-2013,,,MEDINA,Under the construction,,square meter
645, Tourist,672120928423,286,مدينة الملك عبد الله الاقتصادية – KAEC                  ,"Hotel, Infrastructure, Commercial, Tourist, Educational, Governmental, Charity, Sports, Residential, Scientific, Industrial, Health",375000000000.0,01-01-2005,31-12-2030,173 كم ²,KING ABDULLAH CITY,Under the construction,173000000.0,square meter
646, Tourist,672120928423,286,توسعة متنزه سد وادي نمار                  ,"Infrastructure, Tourist, Governmental",,,,130000 م2,RIYADH,Under the construction,130000.0,square meter
647, Tourist,672120928423,286,مشروع التأهيل البيئي لوادي لبن “المرحلة الأولى”                  ,"Infrastructure, Tourist, Governmental",,,10-04-2012,,RIYADH,Complete,,square meter
648, Tourist,672120928423,286,مشروع التأهيل البيئي لوادي نمار “المرحلة الأولى”...                  ,"Infrastructure, Tourist, Governmental",,,10-04-2012,,RIYADH,Complete,,square meter
649, Tourist,672120928423,286,مبنى الخطوط السعودية-المدينة المنورة                  ,"Commercial, Tourist",,02-03-2014,,,MEDINA,Complete,,square meter
650, Tourist,672120928423,286,الأندلس سكوير                  ,"Hotel, Commercial, Tourist, Residential, Health",,01-01-2006,,"197,000",JEDDAH,Under the construction,,square meter
651, Tourist,672120928423,286,حمد مول في حي النفل                  ,"Commercial, Tourist",,,,22.800 مترمربع,RIYADH,Under the construction,22800.0,square meter
652, Tourist,672120928423,286,أبراج معاد الفندقية – MAAD TOWERS                  ,"Hotel, Commercial, Tourist",300000000.0,01-03-2014,01-03-2017,48.260 مترمربع,MECCA,Late,48260.0,square meter
653, Tourist,672120928423,286,تطوير جبل الخليل – Jabal Al Khalil Development                  ,"Hotel, Commercial, Tourist",,,,71.104 مترمربع,MECCA,Announced,71104.0,square meter
654, Tourist,672120928423,286,مجمع لاندمارك التخصصي                  ,"Hotel, Commercial, Tourist",,,,41.000 مترمربع,RIYADH,Announced,41000.0,square meter
655, Tourist,672120928423,286,ثروة تاون                  ,"Commercial, Tourist, Residential",,,,4.047.427 متر مربع,ALDAMMAM,Suggested projects,4047427.0,square meter
656, Tourist,672120928423,286,تطوير جزيرة تاروت                  ,"Hotel, Infrastructure, Commercial, Tourist, Sports, Residential, Health",,,,8.200.000 متر مربع,ALDAMMAM,Suggested projects,8200000.0,square meter
657, Tourist,672120928423,286,مدينة الراشد في الخبر                  ,"Hotel, Commercial, Tourist, Residential",,,,,ALKHOBAR,Suggested projects,,square meter
658, Tourist,672120928423,286,برج المملكة – الرياض                  ,"Hotel, Commercial, Tourist, Residential",1717000000.0,01-01-1996,31-12-2002,"94,230 م2",RIYADH,Complete,94230.0,square meter
659, Tourist,672120928423,286,تفاصيل – Tafaseel                  ,"Commercial, Tourist",,01-01-2016,30-06-2017,٣٥٠٠٠ م٢,RIYADH,Complete,35000.0,square meter
660, Tourist,672120928423,286,متحف حائل الأقليمي – Hail Regional Museum                  ,Tourist,38500000.0,21-04-2010,16-06-2016,2.10000 متر مربع,HAIL,Complete,210000.0,square meter
661, Tourist,672120928423,286,الخريجي بلازا في الخبر                  ,"Hotel, Commercial, Tourist",,,,,ALKHOBAR,Suggested projects,,square meter
662, Tourist,672120928423,286,برج الفيصلية                  ,"Hotel, Commercial, Tourist",950000000.0,01-01-1997,14-05-2000,55000 م2,RIYADH,Complete,55000.0,square meter
